row,disease,study_name,split,study_id
2550,ACVD,JieZ_2017,train,-1
2551,ACVD,JieZ_2017,train,-1
2552,ACVD,JieZ_2017,train,-1
2553,ACVD,JieZ_2017,train,-1
2554,ACVD,JieZ_2017,test,-1
2555,ACVD,JieZ_2017,train,-1
2556,ACVD,JieZ_2017,train,-1
2557,ACVD,JieZ_2017,train,-1
2558,ACVD,JieZ_2017,train,-1
2559,ACVD,JieZ_2017,train,-1
2560,ACVD,JieZ_2017,train,-1
2561,ACVD,JieZ_2017,train,-1
2562,ACVD,JieZ_2017,train,-1
2563,ACVD,JieZ_2017,val,-1
2564,ACVD,JieZ_2017,train,-1
2565,ACVD,JieZ_2017,val,-1
2566,ACVD,JieZ_2017,train,-1
2567,ACVD,JieZ_2017,test,-1
2568,ACVD,JieZ_2017,val,-1
2569,ACVD,JieZ_2017,train,-1
2570,ACVD,JieZ_2017,train,-1
2571,ACVD,JieZ_2017,test,-1
2572,ACVD,JieZ_2017,train,-1
2573,ACVD,JieZ_2017,train,-1
2574,ACVD,JieZ_2017,train,-1
2575,ACVD,JieZ_2017,train,-1
2576,ACVD,JieZ_2017,train,-1
2577,ACVD,JieZ_2017,train,-1
2578,ACVD,JieZ_2017,train,-1
2579,ACVD,JieZ_2017,train,-1
2580,ACVD,JieZ_2017,train,-1
2581,ACVD,JieZ_2017,val,-1
2582,ACVD,JieZ_2017,test,-1
2583,ACVD,JieZ_2017,val,-1
2584,ACVD,JieZ_2017,train,-1
2585,ACVD,JieZ_2017,train,-1
2586,ACVD,JieZ_2017,train,-1
2587,ACVD,JieZ_2017,train,-1
2588,ACVD,JieZ_2017,test,-1
2589,ACVD,JieZ_2017,test,-1
2590,ACVD,JieZ_2017,val,-1
2591,ACVD,JieZ_2017,train,-1
2592,ACVD,JieZ_2017,train,-1
2593,ACVD,JieZ_2017,test,-1
2594,CRC,ThomasAM_2018b,train,19
2595,CRC,ThomasAM_2018b,val,-1
2596,CRC,ThomasAM_2018b,train,19
2597,CRC,ThomasAM_2018b,val,-1
2598,CRC,ThomasAM_2018b,train,19
2599,CRC,ThomasAM_2018b,val,-1
2600,CRC,ThomasAM_2018b,train,19
2601,CRC,ThomasAM_2018b,train,19
2602,CRC,ThomasAM_2018b,train,19
2603,CRC,ThomasAM_2018b,train,19
2604,CRC,ThomasAM_2018b,train,19
2605,CRC,ThomasAM_2018b,train,19
2606,CRC,ThomasAM_2018b,train,19
2607,CRC,ThomasAM_2018b,train,19
2608,CRC,ThomasAM_2018b,train,19
2609,CRC,ThomasAM_2018b,train,19
2610,CRC,ThomasAM_2018b,train,19
2611,CRC,ThomasAM_2018b,train,19
2612,CRC,ThomasAM_2018b,train,19
2613,CRC,ThomasAM_2018b,train,19
2614,CRC,ThomasAM_2018b,train,19
2615,CRC,ThomasAM_2018b,train,19
2616,CRC,ThomasAM_2018b,train,19
2617,CRC,ThomasAM_2018b,train,19
2618,CRC,ThomasAM_2018b,train,19
2619,CRC,ThomasAM_2018b,val,-1
2620,CRC,ThomasAM_2018b,train,19
2621,CRC,ThomasAM_2018b,train,19
2622,CRC,ThomasAM_2018b,train,19
2623,CRC,ThomasAM_2018b,train,19
2624,CRC,ThomasAM_2018b,train,19
2625,CRC,ThomasAM_2018b,train,19
2626,TKI_dependent_diarrhoea,IaniroG_2022,val,-1
2627,TKI_dependent_diarrhoea,IaniroG_2022,val,-1
2628,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2629,TKI_dependent_diarrhoea,IaniroG_2022,test,-1
2630,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2631,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2632,TKI_dependent_diarrhoea,IaniroG_2022,test,-1
2633,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2634,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2635,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2636,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2637,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2638,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2639,TKI_dependent_diarrhoea,IaniroG_2022,test,-1
2640,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2641,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2642,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2643,TKI_dependent_diarrhoea,IaniroG_2022,val,-1
2644,TKI_dependent_diarrhoea,IaniroG_2022,train,-1
2645,CDI,IaniroG_2022,train,8
2646,CDI,IaniroG_2022,train,8
2647,CDI,IaniroG_2022,train,8
2648,CDI,IaniroG_2022,train,8
2649,CDI,IaniroG_2022,train,8
2650,CDI,IaniroG_2022,train,8
2651,CDI,IaniroG_2022,train,8
2652,CDI,IaniroG_2022,val,-1
2653,CDI,IaniroG_2022,train,8
2654,CDI,IaniroG_2022,val,-1
2655,CDI,IaniroG_2022,train,8
2656,CDI,IaniroG_2022,train,8
2657,CDI,IaniroG_2022,train,8
2658,CDI,IaniroG_2022,train,8
2659,CDI,IaniroG_2022,train,8
2660,CDI,IaniroG_2022,train,8
2661,CDI,IaniroG_2022,train,8
2662,CDI,IaniroG_2022,train,8
2663,CDI,IaniroG_2022,train,8
2664,CDI,IaniroG_2022,train,8
2665,CDI,IaniroG_2022,train,8
2666,CDI,IaniroG_2022,val,-1
2667,fatty_liver,FengQ_2015,test,-1
2668,fatty_liver,FengQ_2015,test,-1
2669,CRC,FengQ_2015,val,-1
2670,CRC,FengQ_2015,train,2
2671,adenoma,FengQ_2015,train,2
2672,fatty_liver,FengQ_2015,test,-1
2673,fatty_liver,FengQ_2015,test,-1
2674,fatty_liver,FengQ_2015,test,-1
2675,adenoma,FengQ_2015,train,2
2676,fatty_liver,FengQ_2015,test,-1
2677,fatty_liver,FengQ_2015,test,-1
2678,CRC,FengQ_2015,val,-1
2679,CRC,FengQ_2015,val,-1
2680,CRC,FengQ_2015,train,2
2681,CRC,FengQ_2015,train,2
2682,CRC,FengQ_2015,train,2
2683,CRC,FengQ_2015,train,2
2684,fatty_liver,FengQ_2015,test,-1
2685,adenoma,FengQ_2015,val,-1
2686,adenoma,FengQ_2015,train,2
2687,adenoma,FengQ_2015,train,2
2688,CRC,FengQ_2015,train,2
2689,adenoma,FengQ_2015,train,2
2690,adenoma,FengQ_2015,train,2
2691,adenoma,FengQ_2015,train,2
2692,CRC,FengQ_2015,val,-1
2693,CRC,FengQ_2015,train,2
2694,CRC,FengQ_2015,val,-1
2695,CRC,FengQ_2015,train,2
2696,IBD,HallAB_2017,val,-1
2697,IBD,HallAB_2017,val,-1
2698,IBD,HallAB_2017,train,6
2699,IBD,HallAB_2017,train,6
2700,MDRB,IaniroG_2022,test,-1
2701,CRC,YuJ_2015,train,24
2702,CRC,YuJ_2015,train,24
2703,CRC,YuJ_2015,train,24
2704,CRC,YuJ_2015,train,24
2705,CRC,YuJ_2015,train,24
2706,CRC,YuJ_2015,train,24
2707,CRC,YuJ_2015,val,-1
2708,CRC,YuJ_2015,train,24
2709,CRC,YuJ_2015,train,24
2710,CRC,YuJ_2015,train,24
2711,CRC,YuJ_2015,train,24
2712,CRC,YuJ_2015,train,24
2713,CRC,YuJ_2015,train,24
2714,CRC,YuJ_2015,train,24
2715,CRC,YuJ_2015,train,24
2716,CRC,YuJ_2015,train,24
2717,CRC,YuJ_2015,val,-1
2718,CRC,YuJ_2015,train,24
2719,CRC,YuJ_2015,train,24
2720,CRC,YuJ_2015,train,24
2721,CRC,YuJ_2015,val,-1
2722,CRC,YuJ_2015,train,24
2723,CRC,YuJ_2015,train,24
2724,CRC,YuJ_2015,train,24
2725,T2D,YuJ_2015,train,24
2726,T2D,YuJ_2015,train,24
2727,T2D,YuJ_2015,train,24
2728,T2D,YuJ_2015,train,24
2729,T2D,YuJ_2015,train,24
2730,T2D,YuJ_2015,train,24
2731,T2D,YuJ_2015,train,24
2732,T2D,YuJ_2015,train,24
2733,T2D,YuJ_2015,val,-1
2734,T2D,YuJ_2015,val,-1
2735,T2D,YuJ_2015,train,24
2736,T2D,YuJ_2015,train,24
2737,T2D,YuJ_2015,train,24
2738,T2D,YuJ_2015,train,24
2739,T2D,YuJ_2015,train,24
2740,T2D,YuJ_2015,train,24
2741,CRC,YuJ_2015,train,24
2742,CRC,YuJ_2015,train,24
2743,CRC,YuJ_2015,train,24
2744,CRC,YuJ_2015,train,24
2745,CRC,YuJ_2015,train,24
2746,CRC,YuJ_2015,train,24
2747,CRC,YuJ_2015,train,24
2748,CRC,YuJ_2015,train,24
2749,CRC,YuJ_2015,train,24
2750,CRC,YuJ_2015,train,24
2751,CRC,YuJ_2015,train,24
2752,CRC,YuJ_2015,train,24
2753,CRC,YuJ_2015,train,24
2754,CRC,YuJ_2015,train,24
2755,CRC,YuJ_2015,val,-1
2756,CRC,YuJ_2015,train,24
2757,CRC,YuJ_2015,train,24
2758,CRC,YuJ_2015,train,24
2759,CRC,YuJ_2015,train,24
2760,CRC,YuJ_2015,train,24
2761,CRC,YuJ_2015,train,24
2762,T1D,KosticAD_2015,val,-1
2763,T2D,QinJ_2012,test,-1
2764,T2D,QinJ_2012,test,-1
2765,T2D,QinJ_2012,test,-1
2766,T2D,QinJ_2012,test,-1
2767,T2D,QinJ_2012,test,-1
2768,T2D,QinJ_2012,test,-1
2769,T2D,QinJ_2012,test,-1
2770,T2D,QinJ_2012,test,-1
2771,T2D,QinJ_2012,test,-1
2772,T2D,QinJ_2012,test,-1
2773,T2D,QinJ_2012,test,-1
2774,T2D,QinJ_2012,test,-1
2775,T2D,QinJ_2012,test,-1
2776,T2D,QinJ_2012,test,-1
2777,T2D,QinJ_2012,test,-1
2778,T2D,QinJ_2012,test,-1
2779,T2D,QinJ_2012,test,-1
2780,T2D,QinJ_2012,test,-1
2781,T2D,QinJ_2012,test,-1
2782,T2D,QinJ_2012,test,-1
2783,T2D,QinJ_2012,test,-1
2784,T2D,QinJ_2012,test,-1
2785,T2D,QinJ_2012,test,-1
2786,T2D,QinJ_2012,test,-1
2787,T2D,QinJ_2012,test,-1
2788,T2D,QinJ_2012,test,-1
2789,T2D,QinJ_2012,test,-1
2790,T2D,QinJ_2012,test,-1
2791,T2D,QinJ_2012,test,-1
2792,T2D,QinJ_2012,test,-1
2793,T2D,QinJ_2012,test,-1
2794,T2D,QinJ_2012,test,-1
2795,T2D,QinJ_2012,test,-1
2796,T2D,QinJ_2012,test,-1
2797,T2D,QinJ_2012,test,-1
2798,T2D,QinJ_2012,test,-1
2799,T2D,QinJ_2012,test,-1
2800,T2D,QinJ_2012,test,-1
2801,T2D,QinJ_2012,test,-1
2802,T2D,QinJ_2012,test,-1
2803,T2D,QinJ_2012,test,-1
2804,T2D,QinJ_2012,test,-1
2805,T2D,QinJ_2012,test,-1
2806,T2D,QinJ_2012,test,-1
2807,T2D,QinJ_2012,test,-1
2808,T2D,QinJ_2012,test,-1
2809,T2D,QinJ_2012,test,-1
2810,T2D,QinJ_2012,test,-1
2811,T2D,QinJ_2012,test,-1
2812,T2D,QinJ_2012,test,-1
2813,T2D,QinJ_2012,test,-1
2814,T2D,QinJ_2012,test,-1
2815,T2D,QinJ_2012,test,-1
2816,T2D,QinJ_2012,test,-1
2817,T2D,QinJ_2012,test,-1
2818,T2D,QinJ_2012,test,-1
2819,T2D,QinJ_2012,test,-1
2820,T2D,QinJ_2012,test,-1
2821,T2D,QinJ_2012,test,-1
2822,T2D,QinJ_2012,test,-1
2823,T2D,QinJ_2012,test,-1
2824,T2D,QinJ_2012,test,-1
2825,T2D,QinJ_2012,test,-1
2826,T2D,QinJ_2012,test,-1
2827,T2D,QinJ_2012,test,-1
2828,T2D,QinJ_2012,test,-1
2829,T2D,QinJ_2012,test,-1
2830,T2D,QinJ_2012,test,-1
2831,T2D,QinJ_2012,test,-1
2832,T2D,QinJ_2012,test,-1
2833,T2D,QinJ_2012,test,-1
2834,T2D,QinJ_2012,test,-1
2835,T2D,QinJ_2012,test,-1
2836,T2D,QinJ_2012,test,-1
2837,T2D,QinJ_2012,test,-1
2838,T2D,QinJ_2012,test,-1
2839,T2D,QinJ_2012,test,-1
2840,T2D,QinJ_2012,test,-1
2841,T2D,QinJ_2012,test,-1
2842,T2D,QinJ_2012,test,-1
2843,T2D,QinJ_2012,test,-1
2844,T2D,QinJ_2012,test,-1
2845,T2D,QinJ_2012,test,-1
2846,T2D,QinJ_2012,test,-1
2847,T2D,QinJ_2012,test,-1
2848,T2D,QinJ_2012,test,-1
2849,T2D,QinJ_2012,test,-1
2850,T2D,QinJ_2012,test,-1
2851,T2D,QinJ_2012,test,-1
2852,T2D,QinJ_2012,test,-1
2853,T2D,QinJ_2012,test,-1
2854,T2D,QinJ_2012,test,-1
2855,T2D,QinJ_2012,test,-1
2856,T2D,QinJ_2012,test,-1
2857,T2D,QinJ_2012,test,-1
2858,T2D,QinJ_2012,test,-1
2859,T2D,QinJ_2012,test,-1
2860,T2D,QinJ_2012,test,-1
2861,T2D,QinJ_2012,test,-1
2862,psoriasis,TettAJ_2016,test,-1
2863,psoriasis,TettAJ_2016,train,-1
2864,psoriasis,TettAJ_2016,train,-1
2865,psoriasis,TettAJ_2016,train,-1
2866,psoriasis,TettAJ_2016,val,-1
2867,psoriasis,TettAJ_2016,train,-1
2868,psoriasis,TettAJ_2016,train,-1
2869,psoriasis,TettAJ_2016,val,-1
2870,psoriasis,TettAJ_2016,train,-1
2871,psoriasis,TettAJ_2016,train,-1
2872,psoriasis,TettAJ_2016,test,-1
2873,psoriasis,TettAJ_2016,train,-1
2874,psoriasis,TettAJ_2016,train,-1
2875,psoriasis,TettAJ_2016,train,-1
2876,psoriasis,TettAJ_2016,train,-1
2877,psoriasis,TettAJ_2016,train,-1
2878,psoriasis,TettAJ_2016,train,-1
2879,psoriasis,TettAJ_2016,test,-1
2880,psoriasis,TettAJ_2016,train,-1
2881,psoriasis,TettAJ_2016,train,-1
2882,psoriasis,TettAJ_2016,val,-1
2883,IBD,LiJ_2014,train,12
2884,IBD,LiJ_2014,train,12
2885,IBD,LiJ_2014,train,12
2886,IBD,LiJ_2014,train,12
2887,IBD,LiJ_2014,val,-1
2888,IBD,LiJ_2014,train,12
2889,IBD,LiJ_2014,train,12
2890,IBD,LiJ_2014,train,12
2891,IBD,LiJ_2014,train,12
2892,IBD,LiJ_2014,train,12
2893,IBD,LiJ_2014,train,12
2894,IBD,LiJ_2014,train,12
2895,IBD,LiJ_2014,train,12
2896,IBD,LiJ_2014,val,-1
2897,IBD,LiJ_2014,train,12
2898,IBD,LiJ_2014,train,12
2899,IBD,LiJ_2014,train,12
2900,IBD,LiJ_2014,train,12
2901,IBD,LiJ_2014,train,12
2902,IBD,LiJ_2014,train,12
2903,IBD,LiJ_2014,train,12
2904,IBD,LiJ_2014,train,12
2905,IBD,LiJ_2014,train,12
2906,IBD,LiJ_2014,train,12
2907,IBD,LiJ_2014,val,-1
2908,IBD,LiJ_2014,val,-1
2909,IBD,LiJ_2014,val,-1
2910,IBD,LiJ_2014,val,-1
2911,IBD,LiJ_2014,val,-1
2912,IBD,LiJ_2014,train,12
2913,IBD,LiJ_2014,val,-1
2914,IBD,LiJ_2014,train,12
2915,IBD,LiJ_2014,val,-1
2916,IBD,NielsenHB_2014,train,15
2917,IBD,NielsenHB_2014,train,15
2918,IBD,NielsenHB_2014,train,15
2919,IBD,NielsenHB_2014,train,15
2920,IBD,NielsenHB_2014,train,15
2921,IBD,NielsenHB_2014,train,15
2922,IBD,LiJ_2014,train,12
2923,IBD,NielsenHB_2014,train,15
2924,IBD,NielsenHB_2014,train,15
2925,IBD,NielsenHB_2014,train,15
2926,IBD,NielsenHB_2014,train,15
2927,IBD,NielsenHB_2014,train,15
2928,IBD,NielsenHB_2014,train,15
2929,IBD,NielsenHB_2014,train,15
2930,IBD,NielsenHB_2014,train,15
2931,IBD,NielsenHB_2014,train,15
2932,IBD,NielsenHB_2014,train,15
2933,IBD,NielsenHB_2014,train,15
2934,IBD,NielsenHB_2014,train,15
2935,IBD,NielsenHB_2014,train,15
2936,IBD,NielsenHB_2014,train,15
2937,IBD,NielsenHB_2014,train,15
2938,IBD,NielsenHB_2014,val,-1
2939,IBD,LiJ_2014,train,12
2940,IBD,NielsenHB_2014,train,15
2941,IBD,NielsenHB_2014,train,15
2942,IBD,NielsenHB_2014,train,15
2943,IBD,NielsenHB_2014,train,15
2944,IBD,NielsenHB_2014,train,15
2945,IBD,NielsenHB_2014,val,-1
2946,IBD,LiJ_2014,train,12
2947,IBD,LiJ_2014,train,12
2948,IBD,NielsenHB_2014,train,15
2949,IBD,LiJ_2014,train,12
2950,IBD,NielsenHB_2014,train,15
2951,IBD,LiJ_2014,val,-1
2952,IBD,NielsenHB_2014,train,15
2953,IBD,NielsenHB_2014,train,15
2954,IBD,NielsenHB_2014,val,-1
2955,IBD,NielsenHB_2014,train,15
2956,IBD,NielsenHB_2014,val,-1
2957,IBD,NielsenHB_2014,train,15
2958,IBD,LiJ_2014,train,12
2959,IBD,NielsenHB_2014,val,-1
2960,IBD,LiJ_2014,train,12
2961,IBD,LiJ_2014,train,12
2962,IBD,LiJ_2014,train,12
2963,IBD,LiJ_2014,train,12
2964,IBD,LiJ_2014,train,12
2965,IBD,LiJ_2014,train,12
2966,adenoma,ThomasAM_2018a,val,-1
2967,CRC,ThomasAM_2018a,train,18
2968,CRC,ThomasAM_2018a,train,18
2969,CRC,ThomasAM_2018a,val,-1
2970,CRC,ThomasAM_2018a,train,18
2971,adenoma,ThomasAM_2018a,train,18
2972,CRC,ThomasAM_2018a,train,18
2973,adenoma,ThomasAM_2018a,train,18
2974,CRC,ThomasAM_2018a,train,18
2975,CRC,ThomasAM_2018a,train,18
2976,CRC,ThomasAM_2018a,train,18
2977,CRC,ThomasAM_2018a,val,-1
2978,CRC,ThomasAM_2018a,train,18
2979,CRC,ThomasAM_2018a,train,18
2980,CRC,ThomasAM_2018a,train,18
2981,CRC,ThomasAM_2018a,train,18
2982,adenoma,ThomasAM_2018a,train,18
2983,adenoma,ThomasAM_2018a,val,-1
2984,adenoma,ThomasAM_2018a,val,-1
2985,adenoma,ThomasAM_2018a,val,-1
2986,adenoma,ThomasAM_2018a,val,-1
2987,adenoma,ThomasAM_2018a,train,18
2988,adenoma,ThomasAM_2018a,train,18
2989,adenoma,ThomasAM_2018a,train,18
2990,adenoma,ThomasAM_2018a,train,18
2991,adenoma,ThomasAM_2018a,train,18
2992,CRC,ThomasAM_2018a,train,18
2993,CRC,ThomasAM_2018a,train,18
2994,BD,YeZ_2018,train,-1
2995,BD,YeZ_2018,val,-1
2996,BD,YeZ_2018,train,-1
2997,BD,YeZ_2018,val,-1
2998,BD,YeZ_2018,test,-1
2999,BD,YeZ_2018,train,-1
3000,BD,YeZ_2018,test,-1
3001,BD,YeZ_2018,train,-1
3002,BD,YeZ_2018,train,-1
3003,BD,YeZ_2018,val,-1
3004,BD,YeZ_2018,train,-1
3005,BD,YeZ_2018,train,-1
3006,BD,YeZ_2018,train,-1
3007,BD,YeZ_2018,test,-1
3008,BD,YeZ_2018,train,-1
3009,BD,YeZ_2018,train,-1
3010,BD,YeZ_2018,train,-1
3011,BD,YeZ_2018,train,-1
3012,BD,YeZ_2018,train,-1
3013,BD,YeZ_2018,train,-1
3014,IGT,HMP_2019_t2d,test,-1
3015,IGT,HMP_2019_t2d,test,-1
3016,IGT,HMP_2019_t2d,test,-1
3017,IGT,HMP_2019_t2d,test,-1
3018,IGT,HMP_2019_t2d,test,-1
3019,IGT,HMP_2019_t2d,test,-1
3020,IGT,HMP_2019_t2d,test,-1
3021,IGT,HMP_2019_t2d,test,-1
3022,IGT,HMP_2019_t2d,test,-1
3023,IGT,HMP_2019_t2d,test,-1
3024,IGT,HMP_2019_t2d,test,-1
3025,T2D,HMP_2019_t2d,train,5
3026,IGT,HMP_2019_t2d,test,-1
3027,IGT,HMP_2019_t2d,test,-1
3028,IGT,HMP_2019_t2d,test,-1
3029,IGT,HMP_2019_t2d,test,-1
3030,IGT,HMP_2019_t2d,test,-1
3031,IGT,HMP_2019_t2d,test,-1
3032,IGT,HMP_2019_t2d,test,-1
3033,IGT,HMP_2019_t2d,test,-1
3034,fatty_liver,LoombaR_2017,train,13
3035,fatty_liver,LoombaR_2017,train,13
3036,fatty_liver,LoombaR_2017,train,13
3037,cirrhosis,LoombaR_2017,train,13
3038,fatty_liver,LoombaR_2017,train,13
3039,fatty_liver,LoombaR_2017,val,-1
3040,fatty_liver,LoombaR_2017,train,13
3041,fatty_liver,LoombaR_2017,train,13
3042,fatty_liver,LoombaR_2017,train,13
3043,fatty_liver,LoombaR_2017,train,13
3044,cirrhosis,LoombaR_2017,train,13
3045,fatty_liver,LoombaR_2017,train,13
3046,fatty_liver,LoombaR_2017,train,13
3047,fatty_liver,LoombaR_2017,train,13
3048,fatty_liver,LoombaR_2017,train,13
3049,fatty_liver,LoombaR_2017,train,13
3050,fatty_liver,LoombaR_2017,train,13
3051,fatty_liver,LoombaR_2017,train,13
3052,fatty_liver,LoombaR_2017,val,-1
3053,fatty_liver,LoombaR_2017,train,13
3054,fatty_liver,LoombaR_2017,val,-1
3055,fatty_liver,LoombaR_2017,train,13
3056,fatty_liver,LoombaR_2017,train,13
3057,fatty_liver,LoombaR_2017,train,13
3058,cirrhosis,LoombaR_2017,val,-1
3059,fatty_liver,LoombaR_2017,train,13
3060,fatty_liver,LoombaR_2017,val,-1
3061,cirrhosis,LoombaR_2017,train,13
3062,cirrhosis,LoombaR_2017,train,13
3063,fatty_liver,LoombaR_2017,val,-1
3064,fatty_liver,LoombaR_2017,train,13
3065,fatty_liver,LoombaR_2017,train,13
3066,fatty_liver,LoombaR_2017,train,13
3067,fatty_liver,LoombaR_2017,val,-1
3068,fatty_liver,LoombaR_2017,train,13
3069,cirrhosis,LoombaR_2017,train,13
3070,fatty_liver,LoombaR_2017,train,13
3071,fatty_liver,LoombaR_2017,train,13
3072,fatty_liver,LoombaR_2017,train,13
3073,fatty_liver,LoombaR_2017,train,13
3074,fatty_liver,LoombaR_2017,train,13
3075,fatty_liver,LoombaR_2017,train,13
3076,fatty_liver,LoombaR_2017,train,13
3077,fatty_liver,LoombaR_2017,train,13
3078,fatty_liver,LoombaR_2017,val,-1
3079,fatty_liver,LoombaR_2017,val,-1
3080,cirrhosis,LoombaR_2017,train,13
3081,fatty_liver,LoombaR_2017,train,13
3082,fatty_liver,LoombaR_2017,train,13
3083,fatty_liver,LoombaR_2017,val,-1
3084,fatty_liver,LoombaR_2017,train,13
3085,fatty_liver,LoombaR_2017,train,13
3086,fatty_liver,LoombaR_2017,train,13
3087,fatty_liver,LoombaR_2017,train,13
3088,fatty_liver,LoombaR_2017,train,13
3089,fatty_liver,LoombaR_2017,val,-1
3090,fatty_liver,LoombaR_2017,train,13
3091,fatty_liver,LoombaR_2017,train,13
3092,fatty_liver,LoombaR_2017,train,13
3093,fatty_liver,LoombaR_2017,train,13
3094,fatty_liver,LoombaR_2017,train,13
3095,fatty_liver,LoombaR_2017,train,13
3096,fatty_liver,LoombaR_2017,train,13
3097,cirrhosis,LoombaR_2017,train,13
3098,fatty_liver,LoombaR_2017,train,13
3099,cirrhosis,LoombaR_2017,train,13
3100,fatty_liver,LoombaR_2017,train,13
3101,fatty_liver,LoombaR_2017,train,13
3102,fatty_liver,LoombaR_2017,train,13
3103,fatty_liver,LoombaR_2017,train,13
3104,fatty_liver,LoombaR_2017,train,13
3105,fatty_liver,LoombaR_2017,train,13
3106,fatty_liver,LoombaR_2017,train,13
3107,fatty_liver,LoombaR_2017,train,13
3108,fatty_liver,LoombaR_2017,train,13
3109,fatty_liver,LoombaR_2017,val,-1
3110,fatty_liver,LoombaR_2017,train,13
3111,fatty_liver,LoombaR_2017,train,13
3112,fatty_liver,LoombaR_2017,val,-1
3113,fatty_liver,LoombaR_2017,train,13
3114,fatty_liver,LoombaR_2017,train,13
3115,fatty_liver,LoombaR_2017,train,13
3116,fatty_liver,LoombaR_2017,train,13
3117,fatty_liver,LoombaR_2017,train,13
3118,fatty_liver,LoombaR_2017,train,13
3119,fatty_liver,LoombaR_2017,train,13
3120,CRC,ThomasAM_2019_c,train,20
3121,CRC,ThomasAM_2019_c,train,20
3122,CRC,ThomasAM_2019_c,train,20
3123,CRC,ThomasAM_2019_c,train,20
3124,IBD,HallAB_2017,train,6
3125,IBD,HallAB_2017,val,-1
3126,IBD,HallAB_2017,train,6
3127,IBD,HallAB_2017,val,-1
3128,IBD,HallAB_2017,train,6
3129,IBD,HallAB_2017,train,6
3130,IBD,HallAB_2017,val,-1
3131,IBD,HallAB_2017,train,6
3132,IBD,HallAB_2017,train,6
3133,IBD,HallAB_2017,val,-1
3134,IBD,HallAB_2017,train,6
3135,IBD,HallAB_2017,train,6
3136,IBD,HallAB_2017,train,6
3137,IBD,HallAB_2017,val,-1
3138,IBD,HallAB_2017,train,6
3139,IBD,IjazUZ_2017,val,-1
3140,IBD,IjazUZ_2017,train,9
3141,IBD,IjazUZ_2017,val,-1
3142,IBD,IjazUZ_2017,train,9
3143,IBD,IjazUZ_2017,train,9
3144,IBD,IjazUZ_2017,train,9
3145,IBD,IjazUZ_2017,train,9
3146,IBD,IjazUZ_2017,val,-1
3147,IBD,IjazUZ_2017,train,9
3148,IBD,IjazUZ_2017,train,9
3149,IBD,IjazUZ_2017,train,9
3150,IBD,IjazUZ_2017,train,9
3151,CRC,YachidaS_2019,train,23
3152,IBD,VilaAV_2018,train,21
3153,IBD,VilaAV_2018,train,21
3154,IBD,VilaAV_2018,train,21
3155,IBD,VilaAV_2018,train,21
3156,IBD,VilaAV_2018,train,21
3157,IBD,VilaAV_2018,train,21
3158,IBD,VilaAV_2018,train,21
3159,IBD,VilaAV_2018,train,21
3160,IBD,VilaAV_2018,train,21
3161,IBD,VilaAV_2018,train,21
3162,IBD,VilaAV_2018,train,21
3163,IBD,VilaAV_2018,train,21
3164,IBD,VilaAV_2018,train,21
3165,IBD,VilaAV_2018,train,21
3166,IBD,VilaAV_2018,train,21
3167,IBD,VilaAV_2018,train,21
3168,IBD,VilaAV_2018,train,21
3169,IBD,VilaAV_2018,train,21
3170,IBD,VilaAV_2018,train,21
3171,IBD,VilaAV_2018,train,21
3172,IBD,VilaAV_2018,train,21
3173,IBD,VilaAV_2018,train,21
3174,IBD,VilaAV_2018,train,21
3175,IBD,VilaAV_2018,train,21
3176,IBD,VilaAV_2018,train,21
3177,IBD,VilaAV_2018,train,21
3178,IBD,VilaAV_2018,train,21
3179,IBD,VilaAV_2018,train,21
3180,IBD,VilaAV_2018,val,-1
3181,IBD,VilaAV_2018,train,21
3182,IBD,VilaAV_2018,train,21
3183,IBD,VilaAV_2018,train,21
3184,IBD,VilaAV_2018,train,21
3185,IBD,VilaAV_2018,train,21
3186,IBD,VilaAV_2018,train,21
3187,IBD,VilaAV_2018,train,21
3188,IBD,VilaAV_2018,train,21
3189,IBD,VilaAV_2018,val,-1
3190,IBD,VilaAV_2018,train,21
3191,IBD,VilaAV_2018,train,21
3192,IBD,VilaAV_2018,train,21
3193,IBD,VilaAV_2018,train,21
3194,IBD,VilaAV_2018,train,21
3195,IBD,VilaAV_2018,train,21
3196,IBD,VilaAV_2018,train,21
3197,IBD,VilaAV_2018,val,-1
3198,IBD,VilaAV_2018,train,21
3199,IBD,VilaAV_2018,train,21
3200,IBD,VilaAV_2018,val,-1
3201,IBD,VilaAV_2018,train,21
3202,IBD,VilaAV_2018,val,-1
3203,IBD,VilaAV_2018,train,21
3204,IBD,VilaAV_2018,train,21
3205,IBD,VilaAV_2018,train,21
3206,IBD,VilaAV_2018,train,21
3207,IBD,VilaAV_2018,train,21
3208,IBD,VilaAV_2018,train,21
3209,IBD,VilaAV_2018,train,21
